year_val,month_val,FIPS,Count
2014,Mar,25017310602,0
2014,Mar,25017311100,0
2014,Mar,25017311400,0
2014,Mar,25017311500,0
2014,Mar,25017312000,0
2014,Mar,25017312501,0
2014,Mar,25017312502,0
2014,Apr,25017310101,7
2014,Apr,25017310200,1
2014,Apr,25017310300,2
2014,Apr,25017310400,1
2014,Apr,25017310500,1
2014,Apr,25017310601,1
2014,Apr,25017310700,1
2014,Apr,25017311100,1
2014,Apr,25017311200,1
2014,Apr,25017311400,1
2014,Apr,25017311500,1
2014,Apr,25017311600,3
2014,Apr,25017311800,1
2014,Apr,25017311900,3
2014,Apr,25017312100,1
2014,Apr,25017312300,1
2014,Apr,25017388300,2
2014,Apr,25017310102,0
2014,Apr,25017310602,0
2014,Apr,25017311300,0
2014,Apr,25017311700,0
2014,Apr,25017312000,0
2014,Apr,25017312200,0
2014,Apr,25017312400,0
2014,Apr,25017312501,0
2014,Apr,25017312502,0
2014,May,25017310101,11
2014,May,25017310102,3
2014,May,25017310200,5
2014,May,25017310300,1
2014,May,25017310400,2
2014,May,25017310500,1
2014,May,25017310601,2
2014,May,25017310602,1
2014,May,25017310700,3
2014,May,25017311100,2
2014,May,25017311200,1
2014,May,25017311300,1
2014,May,25017311500,2
2014,May,25017311700,1
2014,May,25017311800,3
2014,May,25017311900,3
2014,May,25017312000,3
2014,May,25017312100,2
2014,May,25017312200,2
2014,May,25017312300,1
2014,May,25017312501,2
2014,May,25017388300,3
2014,May,25017311400,0
2014,May,25017311600,0
2014,May,25017312400,0
2014,May,25017312502,0
2014,Jun,25017310101,12
2014,Jun,25017310102,10
2014,Jun,25017310200,8
2014,Jun,25017310300,2
2014,Jun,25017310400,4
2014,Jun,25017310500,1
2014,Jun,25017310601,1
2014,Jun,25017310602,1
2014,Jun,25017310700,2
2014,Jun,25017311100,5
2014,Jun,25017311200,4
2014,Jun,25017311300,3
2014,Jun,25017311400,2
2014,Jun,25017311600,3
2014,Jun,25017311700,2
2014,Jun,25017311900,11
2014,Jun,25017312000,3
2014,Jun,25017312200,2
2014,Jun,25017312300,1
2014,Jun,25017312400,3
2014,Jun,25017312501,1
2014,Jun,25017388300,2
2014,Jun,25017311500,0
2014,Jun,25017311800,0
2014,Jun,25017312100,0
2014,Jun,25017312502,0
2014,Jul,25017310101,9
2014,Jul,25017310102,4
2014,Jul,25017310200,5
2014,Jul,25017310300,3
2014,Jul,25017310400,4
2014,Jul,25017310601,1
2014,Jul,25017310602,1
2014,Jul,25017310700,1
2014,Jul,25017311100,2
2014,Jul,25017311200,1
2014,Jul,25017311400,5
2014,Jul,25017311600,1
2014,Jul,25017311900,5
2014,Jul,25017312100,2
2014,Jul,25017312200,1
2014,Jul,25017312300,1
2014,Jul,25017312400,2
2014,Jul,25017312501,1
2014,Jul,25017312502,1
2014,Jul,25017388300,5
2014,Jul,25017310500,0
2014,Jul,25017311300,0
2014,Jul,25017311500,0
2014,Jul,25017311700,0
2014,Jul,25017311800,0
2014,Jul,25017312000,0
2014,Aug,25017310101,15
2014,Aug,25017310102,11
2014,Aug,25017310200,1
2014,Aug,25017310300,5
2014,Aug,25017310400,6
2014,Aug,25017310500,1
2014,Aug,25017310602,2
2014,Aug,25017310700,3
2014,Aug,25017311100,1
2014,Aug,25017311200,2
2014,Aug,25017311300,1
2014,Aug,25017311500,1
2014,Aug,25017311700,6
2014,Aug,25017311900,9
2014,Aug,25017312000,1
2014,Aug,25017312100,3
2014,Aug,25017312200,1
2014,Aug,25017312400,5
2014,Aug,25017312502,1
2014,Aug,25017388300,5
2014,Aug,25017310601,0
2014,Aug,25017311400,0
2014,Aug,25017311600,0
2014,Aug,25017311800,0
2014,Aug,25017312300,0
2014,Aug,25017312501,0
2014,Sep,25017310101,11
2014,Sep,25017310102,5
2014,Sep,25017310300,3
2014,Sep,25017310400,6
2014,Sep,25017310500,1
2014,Sep,25017310602,3
2014,Sep,25017310700,2
2014,Sep,25017311100,1
2014,Sep,25017311200,2
2014,Sep,25017311300,1
2014,Sep,25017311400,4
2014,Sep,25017311600,1
2014,Sep,25017311900,4
2014,Sep,25017312000,3
2014,Sep,25017312300,2
2014,Sep,25017312400,1
2014,Sep,25017312501,1
2014,Sep,25017388300,7
2014,Sep,25017310200,0
2014,Sep,25017310601,0
2014,Sep,25017311500,0
2014,Sep,25017311700,0
2014,Sep,25017311800,0
2014,Sep,25017312100,0
2014,Sep,25017312200,0
2014,Sep,25017312502,0
2014,Oct,25017310101,8
2014,Oct,25017310102,6
2014,Oct,25017310200,6
2014,Oct,25017310300,4
2014,Oct,25017310400,3
2014,Oct,25017310500,1
2014,Oct,25017310602,1
2014,Oct,25017311300,1
2014,Oct,25017311400,1
2014,Oct,25017311500,1
2014,Oct,25017311600,1
2014,Oct,25017311800,1
2014,Oct,25017311900,3
2014,Oct,25017312000,3
2014,Oct,25017312100,2
2014,Oct,25017312200,1
2014,Oct,25017312300,3
2014,Oct,25017312400,5
2014,Oct,25017388300,8
2014,Oct,25017310601,0
2014,Oct,25017310700,0
2014,Oct,25017311100,0
2014,Oct,25017311200,0
2014,Oct,25017311700,0
2014,Oct,25017312501,0
2014,Oct,25017312502,0
2014,Nov,25017310101,10
2014,Nov,25017310102,2
2014,Nov,25017310200,1
2014,Nov,25017310300,1
2014,Nov,25017310400,1
2014,Nov,25017310601,1
2014,Nov,25017310602,2
2014,Nov,25017311100,1
2014,Nov,25017311200,2
2014,Nov,25017311600,1
2014,Nov,25017311800,2
2014,Nov,25017311900,3
2014,Nov,25017312000,3
2014,Nov,25017312100,1
2014,Nov,25017312200,1
2014,Nov,25017312300,3
2014,Nov,25017388300,3
2014,Nov,25017310500,0
2014,Nov,25017310700,0
2014,Nov,25017311300,0
2014,Nov,25017311400,0
2014,Nov,25017311500,0
2014,Nov,25017311700,0
2014,Nov,25017312400,0
2014,Nov,25017312501,0
2014,Nov,25017312502,0
2014,Dec,25017310101,17
2014,Dec,25017310102,6
2014,Dec,25017310200,6
2014,Dec,25017310300,4
2014,Dec,25017310400,5
2014,Dec,25017310500,1
2014,Dec,25017310602,4
2014,Dec,25017310700,1
2014,Dec,25017311100,3
2014,Dec,25017311200,2
2014,Dec,25017311300,4
2014,Dec,25017311400,1
2014,Dec,25017311500,1
2014,Dec,25017311600,1
2014,Dec,25017311700,2
2014,Dec,25017311800,2
2014,Dec,25017311900,3
2014,Dec,25017312000,1
2014,Dec,25017312100,2
2014,Dec,25017312200,1
2014,Dec,25017312300,2
2014,Dec,25017312400,1
2014,Dec,25017312501,1
2014,Dec,25017388300,5
2014,Dec,25017310601,0
2014,Dec,25017312502,0
2015,Jan,25017310101,9
2015,Jan,25017310102,6
2015,Jan,25017310200,2
2015,Jan,25017310300,2
2015,Jan,25017310400,4
2015,Jan,25017310602,2
2015,Jan,25017311100,4
2015,Jan,25017311200,3
2015,Jan,25017311400,4
2015,Jan,25017311500,1
2015,Jan,25017311600,3
2015,Jan,25017311700,1
2015,Jan,25017311900,7
2015,Jan,25017312000,1
2015,Jan,25017312100,1
2015,Jan,25017312300,1
2015,Jan,25017312400,4
2015,Jan,25017312502,1
2015,Jan,25017388300,2
2015,Jan,25017310500,0
2015,Jan,25017310601,0
2015,Jan,25017310700,0
2015,Jan,25017311300,0
2015,Jan,25017311800,0
2015,Jan,25017312200,0
2015,Jan,25017312501,0
2015,Feb,25017310101,7
2015,Feb,25017310102,3
2015,Feb,25017310200,2
2015,Feb,25017310500,2
2015,Feb,25017310602,2
2015,Feb,25017311100,8
2015,Feb,25017311300,1
2015,Feb,25017311700,5
2015,Feb,25017311800,1
2015,Feb,25017311900,3
2015,Feb,25017312000,1
2015,Feb,25017312200,1
2015,Feb,25017312300,1
2015,Feb,25017388300,3
2015,Feb,25017310300,0
2015,Feb,25017310400,0
2015,Feb,25017310601,0
2015,Feb,25017310700,0
2015,Feb,25017311200,0
2015,Feb,25017311400,0
2015,Feb,25017311500,0
2015,Feb,25017311600,0
2015,Feb,25017312100,0
2015,Feb,25017312400,0
2015,Feb,25017312501,0
2015,Feb,25017312502,0
2015,Mar,25017310101,10
2015,Mar,25017310102,7
2015,Mar,25017310200,3
2015,Mar,25017310300,2
2015,Mar,25017310400,3
2015,Mar,25017310500,1
2015,Mar,25017310601,2
2015,Mar,25017310602,2
2015,Mar,25017310700,2
2015,Mar,25017311100,2
2015,Mar,25017311300,2
2015,Mar,25017311500,1
2015,Mar,25017311700,2
2015,Mar,25017311800,2
2015,Mar,25017311900,7
2015,Mar,25017312000,2
2015,Mar,25017312100,4
2015,Mar,25017312200,1
2015,Mar,25017312300,1
2015,Mar,25017312400,1
2015,Mar,25017312501,1
2015,Mar,25017388300,2
2015,Mar,25017311200,0
2015,Mar,25017311400,0
2015,Mar,25017311600,0
2015,Mar,25017312502,0
2015,Apr,25017310101,8
2015,Apr,25017310102,7
2015,Apr,25017310200,2
2015,Apr,25017310300,1
2015,Apr,25017310400,2
2015,Apr,25017310500,3
2015,Apr,25017310601,1
2015,Apr,25017310602,1
2015,Apr,25017310700,2
2015,Apr,25017311100,3
2015,Apr,25017311200,1
2015,Apr,25017311500,1
2015,Apr,25017311700,2
2015,Apr,25017311800,3
2015,Apr,25017311900,2
2015,Apr,25017312000,4
2015,Apr,25017312100,1
2015,Apr,25017312300,3
2015,Apr,25017312400,1
2015,Apr,25017312501,1
2015,Apr,25017388300,2
2015,Apr,25017311300,0
2015,Apr,25017311400,0
2015,Apr,25017311600,0
2015,Apr,25017312200,0
2015,Apr,25017312502,0
2015,May,25017310101,8
2015,May,25017310102,4
2015,May,25017310200,3
2015,May,25017310300,1
2015,May,25017310400,2
2015,May,25017310500,1
2015,May,25017310602,3
2015,May,25017310700,3
2015,May,25017311100,2
2015,May,25017311200,3
2015,May,25017311300,3
2015,May,25017311500,2
2015,May,25017311600,1
2015,May,25017311700,1
2015,May,25017311800,3
2015,May,25017311900,10
2015,May,25017312000,4
2015,May,25017312100,3
2015,May,25017312200,2
2015,May,25017312300,2
2015,May,25017312400,3
2015,May,25017312501,1
2015,May,25017388300,7
2015,May,25017310601,0
2015,May,25017311400,0
2015,May,25017312502,0
2015,Jun,25017310101,11
2015,Jun,25017310102,3
2015,Jun,25017310200,4
2015,Jun,25017310300,2
2015,Jun,25017310400,2
2015,Jun,25017310601,2
2015,Jun,25017310602,2
2015,Jun,25017311100,3
2015,Jun,25017311200,4
2015,Jun,25017311300,1
2015,Jun,25017311600,1
2015,Jun,25017311700,3
2015,Jun,25017311800,4
2015,Jun,25017311900,6
2015,Jun,25017312000,2
2015,Jun,25017312100,3
2015,Jun,25017312200,1
2015,Jun,25017312300,3
2015,Jun,25017312400,1
2015,Jun,25017312502,1
2015,Jun,25017388300,3
2015,Jun,25017310500,0
2015,Jun,25017310700,0
2015,Jun,25017311400,0
2015,Jun,25017311500,0
2015,Jun,25017312501,0
2015,Jul,25017310101,13
2015,Jul,25017310102,5
2015,Jul,25017310200,7
2015,Jul,25017310300,2
2015,Jul,25017310400,1
2015,Jul,25017310500,2
2015,Jul,25017310602,2
2015,Jul,25017310700,2
2015,Jul,25017311100,1
2015,Jul,25017311200,3
2015,Jul,25017311300,1
2015,Jul,25017311400,2
2015,Jul,25017311600,1
2015,Jul,25017311700,2
2015,Jul,25017311900,7
2015,Jul,25017312100,4
2015,Jul,25017312300,1
2015,Jul,25017312502,1
2015,Jul,25017388300,6
2015,Jul,25017310601,0
2015,Jul,25017311500,0
2015,Jul,25017311800,0
2015,Jul,25017312000,0
2015,Jul,25017312200,0
2015,Jul,25017312400,0
2015,Jul,25017312501,0
2015,Aug,25017310101,12
2015,Aug,25017310102,4
2015,Aug,25017310200,5
2015,Aug,25017310300,4
2015,Aug,25017310400,4
2015,Aug,25017310602,2
2015,Aug,25017310700,1
2015,Aug,25017311100,3
2015,Aug,25017311200,1
2015,Aug,25017311300,1
2015,Aug,25017311400,4
2015,Aug,25017311600,3
2015,Aug,25017311700,1
2015,Aug,25017311800,2
2015,Aug,25017311900,1
2015,Aug,25017312000,1
2015,Aug,25017312100,2
2015,Aug,25017312200,3
2015,Aug,25017312300,2
2015,Aug,25017312400,1
2015,Aug,25017312501,2
2015,Aug,25017312502,2
2015,Aug,25017388300,1
2015,Aug,25017310500,0
2015,Aug,25017310601,0
2015,Aug,25017311500,0
2015,Sep,25017310101,16
2015,Sep,25017310102,6
2015,Sep,25017310300,5
2015,Sep,25017310400,4
2015,Sep,25017310602,1
2015,Sep,25017310700,1
2015,Sep,25017311100,4
2015,Sep,25017311200,3
2015,Sep,25017311300,2
2015,Sep,25017311400,3
2015,Sep,25017311500,1
2015,Sep,25017311600,1
2015,Sep,25017311800,4
2015,Sep,25017311900,4
2015,Sep,25017312100,2
2015,Sep,25017312200,2
2015,Sep,25017312300,2
2015,Sep,25017312400,1
2015,Sep,25017388300,8
2015,Sep,25017310200,0
2015,Sep,25017310500,0
2015,Sep,25017310601,0
2015,Sep,25017311700,0
2015,Sep,25017312000,0
2015,Sep,25017312501,0
2015,Sep,25017312502,0
2015,Oct,25017310101,15
2015,Oct,25017310102,6
2015,Oct,25017310200,7
2015,Oct,25017310300,4
2015,Oct,25017310400,2
2015,Oct,25017310601,1
2015,Oct,25017310602,2
2015,Oct,25017310700,1
2015,Oct,25017311100,3
2015,Oct,25017311200,5
2015,Oct,25017311300,2
2015,Oct,25017311400,1
2015,Oct,25017311500,3
2015,Oct,25017311600,1
2015,Oct,25017311700,1
2015,Oct,25017311900,9
2015,Oct,25017312000,3
2015,Oct,25017312300,3
2015,Oct,25017312400,3
2015,Oct,25017312501,1
2015,Oct,25017388300,6
2015,Oct,25017310500,0
2015,Oct,25017311800,0
2015,Oct,25017312100,0
2015,Oct,25017312200,0
2015,Oct,25017312502,0
2015,Nov,25017310101,7
2015,Nov,25017310102,6
2015,Nov,25017310200,4
2015,Nov,25017310300,2
2015,Nov,25017310601,1
2015,Nov,25017310700,2
2015,Nov,25017311100,3
2015,Nov,25017311200,1
2015,Nov,25017311300,2
2015,Nov,25017311500,2
2015,Nov,25017311600,1
2015,Nov,25017311700,1
2015,Nov,25017311800,1
2015,Nov,25017311900,7
2015,Nov,25017312000,1
2015,Nov,25017312300,1
2015,Nov,25017312400,2
2015,Nov,25017312501,1
2015,Nov,25017388300,4
2015,Nov,25017310400,0
2015,Nov,25017310500,0
2015,Nov,25017310602,0
2015,Nov,25017311400,0
2015,Nov,25017312100,0
2015,Nov,25017312200,0
2015,Nov,25017312502,0
2015,Dec,25017310101,7
2015,Dec,25017310200,3
2015,Dec,25017310400,2
2015,Dec,25017310700,1
2015,Dec,25017311100,4
2015,Dec,25017311200,2
2015,Dec,25017311300,1
2015,Dec,25017311400,2
2015,Dec,25017311600,1
2015,Dec,25017311700,1
2015,Dec,25017311800,2
2015,Dec,25017311900,4
2015,Dec,25017312000,1
2015,Dec,25017312100,1
2015,Dec,25017312200,1
2015,Dec,25017388300,2
2015,Dec,25017310102,0
2015,Dec,25017310300,0
2015,Dec,25017310500,0
2015,Dec,25017310601,0
2015,Dec,25017310602,0
2015,Dec,25017311500,0
2015,Dec,25017312300,0
2015,Dec,25017312400,0
2015,Dec,25017312501,0
2015,Dec,25017312502,0
2016,Jan,25017310101,11
2016,Jan,25017310102,6
2016,Jan,25017310200,3
2016,Jan,25017310300,3
2016,Jan,25017310400,2
2016,Jan,25017310500,2
2016,Jan,25017310602,1
2016,Jan,25017310700,1
2016,Jan,25017311100,2
2016,Jan,25017311200,2
2016,Jan,25017311300,2
2016,Jan,25017311600,3
2016,Jan,25017311800,4
2016,Jan,25017311900,5
2016,Jan,25017312000,1
2016,Jan,25017312100,2
2016,Jan,25017312200,2
2016,Jan,25017312300,2
2016,Jan,25017312400,3
2016,Jan,25017312502,3
2016,Jan,25017388300,6
2016,Jan,25017310601,0
2016,Jan,25017311400,0
2016,Jan,25017311500,0
2016,Jan,25017311700,0
2016,Jan,25017312501,0
2016,Feb,25017310101,10
2016,Feb,25017310102,8
2016,Feb,25017310200,1
2016,Feb,25017310300,4
2016,Feb,25017310400,6
2016,Feb,25017310500,1
2016,Feb,25017310602,3
2016,Feb,25017310700,2
2016,Feb,25017311100,4
2016,Feb,25017311200,1
2016,Feb,25017311300,2
2016,Feb,25017311700,1
2016,Feb,25017311800,1
2016,Feb,25017311900,8
2016,Feb,25017312000,1
2016,Feb,25017312100,2
2016,Feb,25017312200,1
2016,Feb,25017312300,1
2016,Feb,25017312400,1
2016,Feb,25017388300,2
2016,Feb,25017310601,0
2016,Feb,25017311400,0
2016,Feb,25017311500,0
2016,Feb,25017311600,0
2016,Feb,25017312501,0
2016,Feb,25017312502,0
2016,Mar,25017310101,18
2016,Mar,25017310102,4
2016,Mar,25017310200,3
2016,Mar,25017310300,4
2016,Mar,25017310400,1
2016,Mar,25017310500,3
2016,Mar,25017310602,1
2016,Mar,25017310700,4
2016,Mar,25017311100,3
2016,Mar,25017311200,3
2016,Mar,25017311300,2
2016,Mar,25017311400,3
2016,Mar,25017311600,1
2016,Mar,25017311700,3
2016,Mar,25017311800,1
2016,Mar,25017311900,7
2016,Mar,25017312000,4
2016,Mar,25017312200,3
2016,Mar,25017312300,2
2016,Mar,25017312400,3
2016,Mar,25017388300,7
2016,Mar,25017310601,0
2016,Mar,25017311500,0
2016,Mar,25017312100,0
2016,Mar,25017312501,0
2016,Mar,25017312502,0
2016,Apr,25017310101,6
2016,Apr,25017310102,7
2016,Apr,25017310200,6
2016,Apr,25017310400,3
2016,Apr,25017310500,1
2016,Apr,25017310601,1
2016,Apr,25017310602,2
2016,Apr,25017310700,3
2016,Apr,25017311100,1
2016,Apr,25017311300,1
2016,Apr,25017311400,1
2016,Apr,25017311500,1
2016,Apr,25017311600,1
2016,Apr,25017311700,4
2016,Apr,25017311800,1
2016,Apr,25017311900,9
2016,Apr,25017312100,1
2016,Apr,25017312200,1
2016,Apr,25017312300,1
2016,Apr,25017312400,1
2016,Apr,25017312501,1
2016,Apr,25017312502,1
2016,Apr,25017388300,5
2016,Apr,25017310300,0
2016,Apr,25017311200,0
2016,Apr,25017312000,0
2016,May,25017310101,15
2016,May,25017310102,7
2016,May,25017310300,2
2016,May,25017310400,2
2016,May,25017310500,1
2016,May,25017310602,6
2016,May,25017310700,2
2016,May,25017311100,3
2016,May,25017311300,1
2016,May,25017311400,1
2016,May,25017311800,4
2016,May,25017311900,8
2016,May,25017312000,2
2016,May,25017312300,1
2016,May,25017312400,5
2016,May,25017312501,3
2016,May,25017312502,1
2016,May,25017388300,2
2016,May,25017310200,0
2016,May,25017310601,0
2016,May,25017311200,0
2016,May,25017311500,0
2016,May,25017311600,0
2016,May,25017311700,0
2016,May,25017312100,0
2016,May,25017312200,0
2016,Jun,25017310101,14
2016,Jun,25017310102,10
2016,Jun,25017310200,1
2016,Jun,25017310300,2
2016,Jun,25017310400,3
2016,Jun,25017310500,1
2016,Jun,25017310601,1
2016,Jun,25017310602,1
2016,Jun,25017310700,3
2016,Jun,25017311100,5
2016,Jun,25017311200,4
2016,Jun,25017311300,3
2016,Jun,25017311400,1
2016,Jun,25017311500,1
2016,Jun,25017311700,1
2016,Jun,25017311800,6
2016,Jun,25017311900,4
2016,Jun,25017312000,4
2016,Jun,25017312100,2
2016,Jun,25017312200,3
2016,Jun,25017312300,1
2016,Jun,25017312400,2
2016,Jun,25017312501,1
2016,Jun,25017388300,3
2016,Jun,25017311600,0
2016,Jun,25017312502,0
2016,Jul,25017310101,14
2016,Jul,25017310102,12
2016,Jul,25017310200,4
2016,Jul,25017310400,3
2016,Jul,25017310601,2
2016,Jul,25017310602,4
2016,Jul,25017310700,1
2016,Jul,25017311100,2
2016,Jul,25017311200,4
2016,Jul,25017311300,2
2016,Jul,25017311400,2
2016,Jul,25017311600,3
2016,Jul,25017311700,1
2016,Jul,25017311800,1
2016,Jul,25017311900,8
2016,Jul,25017312000,2
2016,Jul,25017312100,1
2016,Jul,25017312200,2
2016,Jul,25017312400,1
2016,Jul,25017312501,1
2016,Jul,25017312502,1
2016,Jul,25017388300,5
2016,Jul,25017310300,0
2016,Jul,25017310500,0
2016,Jul,25017311500,0
2016,Jul,25017312300,0
2016,Aug,25017310101,14
2016,Aug,25017310102,6
2016,Aug,25017310200,2
2016,Aug,25017310300,1
2016,Aug,25017310400,6
2016,Aug,25017310601,1
2016,Aug,25017310602,1
2016,Aug,25017310700,2
2016,Aug,25017311100,3
2016,Aug,25017311200,2
2016,Aug,25017311300,1
2016,Aug,25017311400,4
2016,Aug,25017311500,1
2016,Aug,25017311600,2
2016,Aug,25017311700,2
2016,Aug,25017311800,1
2016,Aug,25017311900,7
2016,Aug,25017312000,3
2016,Aug,25017312100,1
2016,Aug,25017312200,2
2016,Aug,25017312300,1
2016,Aug,25017312501,2
2016,Aug,25017388300,5
2016,Aug,25017310500,0
2016,Aug,25017312400,0
2016,Aug,25017312502,0
2016,Sep,25017310101,16
2016,Sep,25017310102,8
2016,Sep,25017310200,6
2016,Sep,25017310300,3
2016,Sep,25017310400,2
2016,Sep,25017310500,1
2016,Sep,25017310602,5
2016,Sep,25017310700,2
2016,Sep,25017311100,5
2016,Sep,25017311200,3
2016,Sep,25017311300,1
2016,Sep,25017311400,2
2016,Sep,25017311500,3
2016,Sep,25017311700,2
2016,Sep,25017311800,4
2016,Sep,25017311900,7
2016,Sep,25017312000,1
2016,Sep,25017312100,2
2016,Sep,25017312200,2
2016,Sep,25017312300,4
2016,Sep,25017312400,3
2016,Sep,25017312501,2
2016,Sep,25017312502,2
2016,Sep,25017388300,3
2016,Sep,25017310601,0
2016,Sep,25017311600,0
2016,Oct,25017310101,17
2016,Oct,25017310102,5
2016,Oct,25017310200,5
2016,Oct,25017310300,7
2016,Oct,25017310400,4
2016,Oct,25017310601,1
2016,Oct,25017310602,1
2016,Oct,25017310700,3
2016,Oct,25017311100,2
2016,Oct,25017311200,5
2016,Oct,25017311400,1
2016,Oct,25017311500,1
2016,Oct,25017311600,2
2016,Oct,25017311700,1
2016,Oct,25017311800,4
2016,Oct,25017311900,6
2016,Oct,25017312000,3
2016,Oct,25017312200,1
2016,Oct,25017312300,3
2016,Oct,25017312400,3
2016,Oct,25017312501,1
2016,Oct,25017312502,1
2016,Oct,25017388300,4
2016,Oct,25017310500,0
2016,Oct,25017311300,0
2016,Oct,25017312100,0
2016,Nov,25017310101,22
2016,Nov,25017310102,10
2016,Nov,25017310200,5
2016,Nov,25017310300,1
2016,Nov,25017310400,3
2016,Nov,25017310500,1
2016,Nov,25017310601,1
2016,Nov,25017310602,1
2016,Nov,25017310700,1
2016,Nov,25017311100,3
2016,Nov,25017311200,3
2016,Nov,25017311300,4
2016,Nov,25017311400,1
2016,Nov,25017311500,1
2016,Nov,25017311600,2
2016,Nov,25017311700,6
2016,Nov,25017311800,1
2016,Nov,25017311900,13
2016,Nov,25017312000,5
2016,Nov,25017312100,1
2016,Nov,25017312200,1
2016,Nov,25017312300,5
2016,Nov,25017312400,2
2016,Nov,25017388300,10
2016,Nov,25017312501,0
2016,Nov,25017312502,0
2016,Dec,25017310101,20
2016,Dec,25017310102,4
2016,Dec,25017310200,3
2016,Dec,25017310300,3
2016,Dec,25017310400,3
2016,Dec,25017310601,2
2016,Dec,25017310602,1
2016,Dec,25017310700,1
2016,Dec,25017311100,4
2016,Dec,25017311200,1
2016,Dec,25017311400,3
2016,Dec,25017311600,3
2016,Dec,25017311700,4
2016,Dec,25017311800,1
2016,Dec,25017311900,9
2016,Dec,25017312000,2
2016,Dec,25017312100,1
2016,Dec,25017312200,4
2016,Dec,25017312300,2
2016,Dec,25017312400,1
2016,Dec,25017312501,1
2016,Dec,25017388300,3
2016,Dec,25017310500,0
2016,Dec,25017311300,0
2016,Dec,25017311500,0
2016,Dec,25017312502,0
2017,Jan,25017310101,13
2017,Jan,25017310102,12
2017,Jan,25017310200,7
2017,Jan,25017310300,5
2017,Jan,25017310400,6
2017,Jan,25017310500,1
2017,Jan,25017310602,1
2017,Jan,25017310700,1
2017,Jan,25017311200,2
2017,Jan,25017311300,2
2017,Jan,25017311400,2
2017,Jan,25017311600,1
2017,Jan,25017311700,3
2017,Jan,25017311800,3
2017,Jan,25017311900,4
2017,Jan,25017312000,4
2017,Jan,25017312100,4
2017,Jan,25017312200,6
2017,Jan,25017312300,1
2017,Jan,25017312502,1
2017,Jan,25017388300,9
2017,Jan,25017310601,0
2017,Jan,25017311100,0
2017,Jan,25017311500,0
2017,Jan,25017312400,0
2017,Jan,25017312501,0
2017,Feb,25017310101,12
2017,Feb,25017310102,5
2017,Feb,25017310200,2
2017,Feb,25017310300,4
2017,Feb,25017310400,6
2017,Feb,25017310500,2
2017,Feb,25017310601,3
2017,Feb,25017310700,1
2017,Feb,25017311100,3
2017,Feb,25017311200,1
2017,Feb,25017311300,1
2017,Feb,25017311400,1
2017,Feb,25017311500,1
2017,Feb,25017311600,4
2017,Feb,25017311700,1
2017,Feb,25017311800,1
2017,Feb,25017311900,7
2017,Feb,25017312000,2
2017,Feb,25017312100,1
2017,Feb,25017312200,2
2017,Feb,25017312300,3
2017,Feb,25017312400,3
2017,Feb,25017312501,1
2017,Feb,25017312502,2
2017,Feb,25017388300,4
2017,Feb,25017310602,0
2017,Mar,25017310101,10
2017,Mar,25017310102,10
2017,Mar,25017310200,2
2017,Mar,25017310300,3
2017,Mar,25017310400,3
2017,Mar,25017310500,1
2017,Mar,25017310601,2
2017,Mar,25017310602,2
2017,Mar,25017310700,4
2017,Mar,25017311100,3
2017,Mar,25017311200,3
2017,Mar,25017311300,3
2017,Mar,25017311400,1
2017,Mar,25017311700,5
2017,Mar,25017311800,2
2017,Mar,25017311900,4
2017,Mar,25017312000,2
2017,Mar,25017312100,3
2017,Mar,25017312200,1
2017,Mar,25017312300,1
2017,Mar,25017312400,1
2017,Mar,25017312502,1
2017,Mar,25017388300,5
2017,Mar,25017311500,0
2017,Mar,25017311600,0
2017,Mar,25017312501,0
2017,Apr,25017310101,10
2017,Apr,25017310102,14
2017,Apr,25017310200,2
2017,Apr,25017310300,2
2017,Apr,25017310400,2
2017,Apr,25017310601,4
2017,Apr,25017310602,4
2017,Apr,25017311200,7
2017,Apr,25017311300,1
2017,Apr,25017311600,2
2017,Apr,25017311700,3
2017,Apr,25017311800,3
2017,Apr,25017311900,4
2017,Apr,25017312000,2
2017,Apr,25017312200,1
2017,Apr,25017388300,5
2017,Apr,25017310500,0
2017,Apr,25017310700,0
2017,Apr,25017311100,0
2017,Apr,25017311400,0
2017,Apr,25017311500,0
2017,Apr,25017312100,0
2017,Apr,25017312300,0
2017,Apr,25017312400,0
2017,Apr,25017312501,0
2017,Apr,25017312502,0
2017,May,25017310101,22
2017,May,25017310102,9
2017,May,25017310200,7
2017,May,25017310300,1
2017,May,25017310400,2
2017,May,25017310500,1
2017,May,25017310601,2
2017,May,25017310602,4
2017,May,25017310700,4
2017,May,25017311100,2
2017,May,25017311200,2
2017,May,25017311400,4
2017,May,25017311600,1
2017,May,25017311700,1
2017,May,25017311800,2
2017,May,25017311900,5
2017,May,25017312000,6
2017,May,25017312100,2
2017,May,25017312200,2
2017,May,25017312300,1
2017,May,25017312400,1
2017,May,25017312501,2
2017,May,25017388300,7
2017,May,25017311300,0
2017,May,25017311500,0
2017,May,25017312502,0
2017,Jun,25017310101,18
2017,Jun,25017310102,6
2017,Jun,25017310200,4
2017,Jun,25017310300,3
2017,Jun,25017310400,4
2017,Jun,25017310602,4
2017,Jun,25017310700,3
2017,Jun,25017311100,5
2017,Jun,25017311200,3
2017,Jun,25017311300,1
2017,Jun,25017311400,2
2017,Jun,25017311700,5
2017,Jun,25017311800,6
2017,Jun,25017311900,8
2017,Jun,25017312000,5
2017,Jun,25017312100,4
2017,Jun,25017312200,4
2017,Jun,25017312300,4
